Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 20:00:00,28,10,7,10,412.5,26.9,80.5,82.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 19:00:00,29,10,7,10,408.1,26.8,80.3,82.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 18:00:00,52,18,13,18,408.0,27.2,80.9,80.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 17:00:00,59,23,16,23,408.4,27.5,81.6,79.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 16:00:00,37,13,9,17,410.8,28.7,83.7,76.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 15:00:00,37,13,9,19,413.3,29.8,85.6,73.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 14:00:00,29,10,7,12,412.7,30.0,86.1,70.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 13:00:00,31,11,7,15,413.3,30.4,86.6,70.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 12:00:00,27,9,7,11,405.9,30.7,87.2,69.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 11:00:00,30,10,7,14,409.2,30.2,86.4,70.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 10:00:00,29,10,7,13,414.4,29.2,84.6,75.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 09:00:00,34,12,8,18,428.0,28.8,83.8,76.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 08:00:00,28,10,7,17,429.5,28.0,82.3,79.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 07:00:00,43,15,11,19,422.3,26.8,80.3,82.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 06:00:00,56,21,14,21,424.2,26.4,79.5,83.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 05:00:00,63,25,18,28,423.0,26.2,79.2,83.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 04:00:00,33,11,8,11,420.3,26.2,79.2,83.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 03:00:00,20,7,5,9,419.5,26.1,79.0,84.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 02:00:00,20,7,5,8,421.8,26.0,78.9,85.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-31 00:00:00,16,5,4,6,421.8,26.3,79.3,86.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 23:00:00,27,9,6,10,419.4,26.2,79.2,87.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 22:00:00,23,8,6,9,413.6,26.2,79.2,87.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 21:00:00,23,8,6,9,410.2,26.0,78.8,88.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 20:00:00,38,13,9,13,411.3,26.3,79.3,85.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 19:00:00,25,8,6,8,406.9,26.6,79.8,84.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 18:00:00,34,12,8,13,409.5,27.7,81.9,82.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 17:00:00,34,12,8,14,402.4,29.0,84.2,78.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 16:00:00,23,8,6,8,400.6,29.3,84.7,75.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 15:00:00,25,9,6,8,402.9,29.4,85.0,75.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 14:00:00,31,11,7,12,403.1,29.4,84.9,77.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 13:00:00,45,16,11,19,409.5,29.4,84.9,80.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 12:00:00,49,17,12,19,413.7,29.1,84.5,82.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 11:00:00,44,15,11,18,418.3,28.7,83.6,82.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 10:00:00,42,14,10,22,430.1,28.6,83.5,84.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 09:00:00,75,34,24,45,460.9,27.8,82.0,86.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 08:00:00,152,79,58,121,463.3,27.2,80.9,88.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 07:00:00,133,67,49,96,442.5,26.5,79.6,89.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 06:00:00,53,19,13,24,438.2,25.9,78.7,89.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 05:00:00,65,27,19,30,445.8,25.8,78.5,89.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 04:00:00,26,9,6,11,429.8,26.1,78.9,88.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 03:00:00,19,7,5,11,429.4,26.1,79.0,89.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 02:00:00,19,7,5,8,429.2,25.9,78.6,90.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 01:00:00,22,8,5,15,432.8,25.8,78.4,93.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-30 00:00:00,26,9,6,9,428.6,25.9,78.6,93.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 22:00:00,23,8,6,9,421.8,25.8,78.5,93.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 23:00:00,25,9,6,10,425.8,25.8,78.4,94.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 21:00:00,20,7,5,9,417.5,25.7,78.3,92.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 20:00:00,31,11,8,10,416.8,26.1,79.0,92.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 19:00:00,33,11,8,11,410.6,26.5,79.6,90.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 18:00:00,33,12,8,10,408.1,26.1,78.9,92.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 17:00:00,42,14,10,17,413.6,27.0,80.6,88.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 16:00:00,52,18,13,18,418.5,29.6,85.2,79.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 15:00:00,37,13,9,15,413.2,30.6,87.1,72.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 14:00:00,36,12,9,14,416.1,30.8,87.5,70.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 13:00:00,33,12,8,14,416.8,30.7,87.2,74.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 12:00:00,42,15,10,15,411.8,30.4,86.7,75.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 11:00:00,53,19,13,24,416.8,30.5,86.9,74.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 10:00:00,46,16,11,18,420.2,30.5,86.9,73.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 09:00:00,60,24,17,30,432.5,30.3,86.5,75.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 08:00:00,37,13,9,20,430.7,29.0,84.2,80.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 07:00:00,45,16,11,25,432.8,27.2,81.0,86.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 06:00:00,49,17,12,23,448.2,26.2,79.2,89.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 05:00:00,52,18,13,20,455.3,26.0,78.8,88.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 04:00:00,44,15,11,19,445.1,26.3,79.3,88.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 03:00:00,32,11,8,13,444.5,26.3,79.3,89.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 02:00:00,21,7,5,15,439.5,26.5,79.7,88.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 01:00:00,21,7,5,8,430.3,26.8,80.2,88.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-29 00:00:00,22,8,5,14,430.3,26.8,80.2,89.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 23:00:00,20,7,5,12,423.8,26.6,80.0,90.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 22:00:00,25,9,6,14,424.5,26.5,79.7,90.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 21:00:00,35,12,9,14,420.0,27.4,81.3,87.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 20:00:00,43,15,10,18,416.6,27.3,81.1,88.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 19:00:00,39,13,9,16,412.8,27.7,81.9,86.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 18:00:00,56,20,14,22,412.0,28.0,82.4,86.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 17:00:00,36,13,9,16,413.3,27.7,81.8,85.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 16:00:00,37,13,9,16,413.7,27.9,82.1,86.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 15:00:00,51,18,12,19,426.1,29.3,84.7,81.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 14:00:00,45,16,11,18,424.1,30.6,87.1,75.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 13:00:00,36,12,9,14,414.8,30.6,87.1,71.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 12:00:00,45,16,11,18,413.0,30.6,87.0,75.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 11:00:00,57,21,15,26,434.8,30.5,87.0,74.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 10:00:00,52,18,13,25,420.9,30.1,86.1,77.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 09:00:00,39,13,9,21,423.9,29.5,85.2,77.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 08:00:00,37,13,9,20,439.0,28.5,83.4,80.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 07:00:00,50,17,12,26,451.8,27.5,81.5,87.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 06:00:00,80,37,26,38,443.3,26.7,80.0,90.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 05:00:00,61,24,17,26,436.8,26.3,79.3,91.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 04:00:00,41,14,10,16,424.6,26.0,78.8,92.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 03:00:00,43,15,10,15,419.0,26.1,79.0,91.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 02:00:00,38,13,9,14,418.4,25.9,78.7,92.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 01:00:00,39,14,10,15,412.5,26.1,79.1,90.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-28 00:00:00,34,12,8,13,409.5,26.1,79.0,89.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 23:00:00,47,16,11,14,406.7,26.5,79.7,86.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 22:00:00,42,15,10,15,409.2,27.1,80.8,85.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 21:00:00,53,19,13,22,412.3,27.9,82.2,84.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 20:00:00,62,25,17,27,408.8,29.1,84.3,82.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 19:00:00,61,24,17,29,404.7,30.0,85.9,76.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 18:00:00,59,23,16,25,405.6,30.3,86.5,74.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 17:00:00,58,22,15,26,412.6,30.1,86.2,72.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 16:00:00,55,20,14,22,407.1,30.5,86.9,77.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 15:00:00,59,23,16,27,415.9,30.9,87.6,71.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 14:00:00,57,21,15,25,416.2,31.3,88.3,70.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 13:00:00,61,24,17,27,416.6,31.8,89.2,68.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 12:00:00,64,26,18,27,416.7,31.8,89.3,71.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 11:00:00,73,32,22,36,423.2,31.9,89.4,71.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 10:00:00,53,18,13,22,414.0,31.7,89.0,66.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 09:00:00,50,17,12,21,419.5,31.2,88.2,67.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 08:00:00,54,19,13,22,423.8,29.9,85.9,72.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 07:00:00,66,28,20,34,431.8,28.6,83.5,79.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 06:00:00,100,51,35,55,457.4,27.4,81.3,86.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 05:00:00,77,35,25,33,452.8,27.2,81.0,86.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 04:00:00,62,25,17,26,446.8,27.4,81.3,85.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 03:00:00,46,16,11,16,437.5,27.5,81.5,85.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 02:00:00,36,12,9,13,427.8,27.8,82.0,84.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 01:00:00,28,10,7,12,420.8,27.7,81.9,83.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-27 00:00:00,25,9,6,9,415.4,27.6,81.7,82.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 23:00:00,25,9,6,8,412.8,27.5,81.5,81.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 22:00:00,23,8,6,7,409.8,27.8,82.0,80.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 21:00:00,30,10,7,11,410.3,28.2,82.7,81.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 20:00:00,57,21,15,25,416.9,28.9,84.1,85.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 19:00:00,66,28,19,30,417.6,29.3,84.7,87.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 18:00:00,57,21,15,24,413.3,29.3,84.8,86.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 17:00:00,49,17,12,18,411.1,29.6,85.2,82.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 16:00:00,42,15,10,15,411.5,29.8,85.6,79.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 15:00:00,57,22,15,28,412.5,30.1,86.2,76.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 14:00:00,44,15,11,19,414.2,30.1,86.3,75.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 13:00:00,45,16,11,19,415.6,30.4,86.8,73.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 12:00:00,56,21,15,25,416.8,30.9,87.7,74.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 11:00:00,40,14,10,14,415.8,31.1,88.0,68.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 10:00:00,39,14,10,15,418.9,30.5,87.0,69.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 09:00:00,71,31,22,36,425.7,29.6,85.2,76.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 08:00:00,55,20,14,26,434.1,28.2,82.8,82.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 07:00:00,60,23,16,26,431.7,27.1,80.9,85.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 06:00:00,91,45,31,53,450.2,26.0,78.9,89.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 05:00:00,58,22,15,26,445.3,25.6,78.2,89.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 04:00:00,41,14,10,17,438.3,25.6,78.0,88.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 03:00:00,33,11,8,16,431.8,26.0,78.7,87.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 02:00:00,28,10,7,12,427.2,26.1,79.0,86.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 01:00:00,22,8,5,11,419.6,26.4,79.6,85.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-26 00:00:00,25,9,6,11,425.3,26.5,79.7,87.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 23:00:00,26,9,6,12,420.8,26.1,79.1,89.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 22:00:00,34,12,8,13,415.3,26.3,79.4,87.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 21:00:00,35,12,9,16,415.0,26.6,79.8,90.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 20:00:00,41,14,10,17,412.1,26.4,79.5,91.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 19:00:00,53,19,13,21,411.7,26.4,79.5,90.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 18:00:00,40,14,10,15,409.2,26.4,79.5,90.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 17:00:00,55,20,14,20,405.3,26.8,80.2,89.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 16:00:00,54,20,14,24,403.1,27.4,81.4,87.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 15:00:00,35,12,9,16,400.7,27.5,81.5,86.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 14:00:00,27,9,7,15,400.9,26.8,80.3,87.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 13:00:00,41,14,10,20,404.3,29.4,85.0,77.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 12:00:00,44,15,11,21,408.6,31.3,88.4,72.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 11:00:00,51,17,12,22,413.2,31.7,89.1,68.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 10:00:00,33,11,8,11,403.9,31.7,89.0,63.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 09:00:00,48,16,12,16,404.4,31.1,88.0,67.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 08:00:00,73,32,22,38,415.1,29.6,85.2,76.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 07:00:00,53,19,13,22,423.0,27.6,81.7,84.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 06:00:00,60,24,17,28,446.3,26.5,79.6,86.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 05:00:00,67,28,20,33,442.2,26.6,79.8,86.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 04:00:00,58,22,15,24,435.4,26.8,80.2,86.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 03:00:00,49,17,12,18,427.1,26.9,80.4,85.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 02:00:00,39,14,9,15,425.3,26.9,80.4,87.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 01:00:00,37,13,9,16,420.6,26.8,80.2,86.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-25 00:00:00,42,15,10,23,425.6,26.8,80.3,88.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 23:00:00,40,14,10,15,415.8,27.0,80.6,87.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 22:00:00,35,12,9,12,412.0,27.1,80.9,87.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 21:00:00,28,10,7,10,406.3,27.3,81.1,85.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 20:00:00,23,8,6,9,402.2,27.3,81.2,83.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 19:00:00,23,8,6,8,398.9,27.4,81.4,82.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 18:00:00,32,11,8,13,398.2,27.8,82.1,80.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 17:00:00,63,26,18,27,406.3,28.9,84.0,82.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 16:00:00,46,16,11,18,405.8,29.3,84.8,82.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 15:00:00,41,14,10,16,402.1,29.5,85.0,80.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 14:00:00,44,15,11,16,401.8,29.7,85.5,77.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 13:00:00,43,15,11,15,402.7,29.7,85.4,76.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 12:00:00,41,14,10,14,402.8,29.9,85.9,74.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 11:00:00,39,14,10,14,404.5,30.3,86.5,71.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 10:00:00,42,15,10,16,404.0,29.7,85.4,75.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 09:00:00,58,22,16,26,412.2,29.2,84.6,79.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 07:00:00,49,17,12,20,421.3,27.1,80.8,83.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 06:00:00,47,16,11,20,434.0,25.7,78.3,89.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 05:00:00,61,24,17,25,449.6,25.3,77.6,92.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 04:00:00,64,26,19,32,446.0,26.0,78.9,92.0,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 03:00:00,54,19,13,24,437.0,26.6,79.8,89.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 02:00:00,39,13,9,18,425.9,26.6,79.9,86.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 01:00:00,38,13,9,15,426.4,26.6,79.8,87.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-24 00:00:00,32,11,8,13,424.0,26.6,79.8,86.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 23:00:00,34,12,8,14,422.8,26.7,80.0,85.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 22:00:00,32,11,8,13,419.0,26.8,80.3,86.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 21:00:00,45,16,11,16,420.4,26.8,80.3,88.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 20:00:00,47,16,11,16,415.2,26.9,80.4,87.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 19:00:00,52,18,13,18,410.0,26.8,80.2,87.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 18:00:00,39,14,10,12,406.2,27.1,80.8,86.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 17:00:00,42,14,10,15,409.9,27.2,80.9,87.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 16:00:00,62,25,18,33,406.8,28.2,82.8,81.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 14:00:00,52,18,13,21,408.3,29.5,85.1,79.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 13:00:00,52,18,13,22,409.9,29.8,85.6,78.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 12:00:00,52,18,13,19,410.6,29.9,85.8,75.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 11:00:00,65,27,19,29,416.6,30.0,86.1,73.7,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 10:00:00,63,25,18,30,434.6,30.3,86.5,70.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 09:00:00,63,25,18,35,453.4,29.8,85.6,69.3,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 08:00:00,43,15,10,21,428.0,28.2,82.8,74.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 07:00:00,50,17,12,24,431.5,26.6,79.9,80.4,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 06:00:00,77,35,25,39,447.1,25.6,78.0,83.8,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 05:00:00,68,29,20,37,444.4,25.7,78.3,84.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 04:00:00,44,15,11,19,440.3,25.8,78.4,83.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 03:00:00,28,10,7,11,437.2,25.7,78.3,85.2,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 02:00:00,37,13,9,14,442.0,25.7,78.3,86.5,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 01:00:00,46,16,11,17,431.5,26.2,79.1,85.9,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-23 00:00:00,61,24,17,29,425.8,26.4,79.5,86.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-22 23:00:00,68,29,20,37,425.9,26.5,79.7,88.1,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-22 22:00:00,61,24,17,29,421.8,26.5,79.6,87.6,,0,0
Asia/Ho_Chi_Minh UTC+07:00,2019-05-22 21:00:00,53,19,13,19,417.8,26.7,80.1,88.2,,0,0
